reading_date,week_id,sort_order,meter_id,b_code,floor,subb_code,building_name,raw_reading,raw_unit,reader,note
05/06/2026,2026-W23,39,D.0031__FL01__MDB,D.0031,FL01,MDB,ต.0031 อาคารโรงอาหาร,,kWh,,
05/06/2026,2026-W23,40,D.0031__FL01__ร้านค้า_1,D.0031,FL01,ร้านค้า 1,ต.0031 ร้านข้าวแกงคุณเพ็ญศรี,,kWh,,
05/06/2026,2026-W23,41,D.0033__FL01__MDB,D.0033,FL01,MDB,ต.0033 อาคารปฏิบัติการงานเชื่อม,,kWh,,
05/06/2026,2026-W23,42,B.0001__FL01__MDB,B.0001,FL01,MDB,บ.0001 อาคาร แฟลต อบค.,,kWh,,
05/06/2026,2026-W23,43,T.0019__FL01__Main,T.0019,FL01,Main,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ.,839685.46,kWh,,
05/06/2026,2026-W23,44,T.0019__FL01__LP1,T.0019,FL01,LP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบแสงสว่าง 1,97398.57,kWh,,
05/06/2026,2026-W23,45,T.0019__FL01__PP1,T.0019,FL01,PP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 1,241650.36,kWh,,
05/06/2026,2026-W23,46,T.0019__FL01__AP1,T.0019,FL01,AP1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 1,187876.89,kWh,,
05/06/2026,2026-W23,47,T.0019__FL01__EMDB_1,T.0019,FL01,EMDB 1,ท.0019 ชั้นที่ 1 อาคารทำการ ชธธ. (EMDB),205679.58,kWh,,
05/06/2026,2026-W23,48,T.0019__FL03__SCB_3,T.0019,FL03,SCB 3,ท.0019 ชั้นที่ 3 อาคารทำการ ชธธ.,117637.23,kWh,,
05/06/2026,2026-W23,49,T.0019__FL03__LP3,T.0019,FL03,LP3,ท.0019 ชั้นที่ 3 อาคารทำการ ชธธ. ระบบแสงสว่าง 3,19212.05,kWh,,
05/06/2026,2026-W23,50,T.0019__FL03__PP3,T.0019,FL03,PP3,ท.0019 ชั้นที่ 3 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 3,27531.19,kWh,,
05/06/2026,2026-W23,51,T.0019__FL03__AP3,T.0019,FL03,AP3,ท.0019 ชั้นที่ 3 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 3,36285.46,kWh,,
05/06/2026,2026-W23,52,T.0019__FL03__ร้านค้า,T.0019,FL03,ร้านค้า,ท.0019 ชั้นที่ 3 อาคารทำการ ชธธ.ร้านกาแฟ,,kWh,,
05/06/2026,2026-W23,53,T.0019__FL04__SCB_4,T.0019,FL04,SCB 4,ท.0019 ชั้นที่ 4 อบย.,350549.01,kWh,,
05/06/2026,2026-W23,54,T.0019__FL04__LP4,T.0019,FL04,LP4,ท.0019 ชั้นที่ 4 อาคารทำการ ชธธ. ระบบแสงสว่าง 4,120311.19,kWh,,
05/06/2026,2026-W23,55,T.0019__FL04__PP41,T.0019,FL04,PP41,ท.0019 ชั้นที่ 4 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 4/1,67007.73,kWh,,
05/06/2026,2026-W23,56,T.0019__FL04__PP42,T.0019,FL04,PP42,ท.0019 ชั้นที่ 4 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 4/2,33222.66,kWh,,
05/06/2026,2026-W23,57,T.0019__FL04__AP4,T.0019,FL04,AP4,ท.0019 ชั้นที่ 4 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 4,74373.21,kWh,,
05/06/2026,2026-W23,58,T.0019__FL05__SCB_5,T.0019,FL05,SCB 5,"ท.0019 ชั้นที่ 5 อคม.,อบฟ.",220200.09,kWh,,
05/06/2026,2026-W23,59,T.0019__FL05__LP5,T.0019,FL05,LP5,ท.0019 ชั้นที่ 5 อาคารทำการ ชธธ. ระบบแสงสว่าง 5,78657.68,kWh,,
05/06/2026,2026-W23,60,T.0019__FL05__PP51,T.0019,FL05,PP51,ท.0019 ชั้นที่ 5 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 5/1,18339.94,kWh,,
05/06/2026,2026-W23,61,T.0019__FL05__PP52,T.0019,FL05,PP52,ท.0019 ชั้นที่ 5 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 5/2,20964.30,kWh,,
05/06/2026,2026-W23,62,T.0019__FL05__AP5,T.0019,FL05,AP5,ท.0019 ชั้นที่ 5 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 5,67510.25,kWh,,
05/06/2026,2026-W23,63,T.0019__FL06__SCB_6,T.0019,FL06,SCB 6,ท.0019 ชั้นที่ 6 อบฟ.,213396.38,kWh,,
05/06/2026,2026-W23,64,T.0019__FL06__LP6,T.0019,FL06,LP6,ท.0019 ชั้นที่ 6 อาคารทำการ ชธธ. ระบบแสงสว่าง 6,71876.83,kWh,,
05/06/2026,2026-W23,65,T.0019__FL06__PP61,T.0019,FL06,PP61,ท.0019 ชั้นที่ 6 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 6/1,18960.29,kWh,,
05/06/2026,2026-W23,66,T.0019__FL06__PP62,T.0019,FL06,PP62,ท.0019 ชั้นที่ 6 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 6/2,9230.64,kWh,,
05/06/2026,2026-W23,67,T.0019__FL06__AP6,T.0019,FL06,AP6,ท.0019 ชั้นที่ 6 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 6,64180.86,kWh,,
05/06/2026,2026-W23,68,T.0019__FL07__SCB_7,T.0019,FL07,SCB 7,ท.0019 ชั้นที่ 7 อบฟ.,274163.03,kWh,,
05/06/2026,2026-W23,69,T.0019__FL07__LP7,T.0019,FL07,LP7,ท.0019 ชั้นที่ 7 อาคารทำการ ชธธ. ระบบแสงสว่าง 7,103174.72,kWh,,
05/06/2026,2026-W23,70,T.0019__FL07__PP71,T.0019,FL07,PP71,ท.0019 ชั้นที่ 7 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 7/1,31142.38,kWh,,
05/06/2026,2026-W23,71,T.0019__FL07__PP72,T.0019,FL07,PP72,ท.0019 ชั้นที่ 7 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 7/2,30256.82,kWh,,
05/06/2026,2026-W23,72,T.0019__FL07__AP7,T.0019,FL07,AP7,ท.0019 ชั้นที่ 7 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 7,33778.82,kWh,,
05/06/2026,2026-W23,73,T.0019__FL08__SCB_8,T.0019,FL08,SCB 8,ท.0019 ชั้นที่ 8 อบค.,259069.41,kWh,,
05/06/2026,2026-W23,74,T.0019__FL08__LP8,T.0019,FL08,LP8,ท.0019 ชั้นที่ 8 อาคารทำการ ชธธ. ระบบแสงสว่าง 8,76426.91,kWh,,
05/06/2026,2026-W23,75,T.0019__FL08__PP81,T.0019,FL08,PP81,ท.0019 ชั้นที่ 8 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 8/1,49823.79,kWh,,
05/06/2026,2026-W23,76,T.0019__FL08__PP82,T.0019,FL08,PP82,ท.0019 ชั้นที่ 8 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 8/2,5970.78,kWh,,
05/06/2026,2026-W23,77,T.0019__FL08__AP8,T.0019,FL08,AP8,ท.0019 ชั้นที่ 8 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 8,62405.74,kWh,,
05/06/2026,2026-W23,78,T.0019__FL09__SCB_9,T.0019,FL09,SCB 9,ท.0019 ชั้นที่ 9 (รวม),442353.26,kWh,,
05/06/2026,2026-W23,79,T.0019__FL09__LP9,T.0019,FL09,LP9,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. ระบบแสงสว่าง 9,41098.54,kWh,,
05/06/2026,2026-W23,80,T.0019__FL09__PP91,T.0019,FL09,PP91,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 9/1,26815.10,kWh,,
05/06/2026,2026-W23,81,T.0019__FL09__PP92,T.0019,FL09,PP92,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. ระบบเครื่องใช้ไฟฟ้า 9/2,30035.47,kWh,,
05/06/2026,2026-W23,82,T.0019__FL09__AP9,T.0019,FL09,AP9,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. ระบบเครื่องปรับอากาศ 9,65014.38,kWh,,
05/06/2026,2026-W23,83,T.0019__FL09__PPD,T.0019,FL09,PPD,ท.0019 ชั้นที่ 9 PPD,255769.00,kWh,,
05/06/2026,2026-W23,84,T.0019__FL09__PPAC_1,T.0019,FL09,PPAC 1,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 1,127449.31,kWh,,
05/06/2026,2026-W23,85,T.0019__FL09__PPAC_2,T.0019,FL09,PPAC 2,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 2,119031.40,kWh,,
05/06/2026,2026-W23,86,T.0019__FL09__PPAC_3,T.0019,FL09,PPAC 3,ท.0019 ชั้นที่ 9 อาคารทำการ ชธธ. แอร์รวม 3,47962.46,kWh,,
05/06/2026,2026-W23,87,T.0019__FL09__BP,T.0019,FL09,BP,ท.0019 Booster Pump,11589.32,kWh,,
05/06/2026,2026-W23,88,T.0019__FL09__PPL,T.0019,FL09,PPL,ท.0019 PPL (Lift),111869.39,kWh,,
05/06/2026,2026-W23,89,T.0020__FL01__SCB_21,T.0020,FL01,SCB 21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะงานเดิมเครื่องและบำรุงรักษา,69705.70,kWh,,
05/06/2026,2026-W23,90,T.0020__FL01__LP21,T.0020,FL01,LP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 1,37033.32,kWh,,
05/06/2026,2026-W23,91,T.0020__FL01__PP21,T.0020,FL01,PP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 1,52817.83,kWh,,
05/06/2026,2026-W23,92,T.0020__FL01__AP21,T.0020,FL01,AP21,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 1,24204.79,kWh,,
05/06/2026,2026-W23,93,T.0020__FL02__SCB_22,T.0020,FL02,SCB 22,ท.0020 ชั้นที่ 2,127387.98,kWh,,
05/06/2026,2026-W23,94,T.0020__FL01__LP22,T.0020,FL01,LP22,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 2,0.64,kWh,,
05/06/2026,2026-W23,95,T.0020__FL01__PP22,T.0020,FL01,PP22,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 2,2.55,kWh,,
05/06/2026,2026-W23,96,T.0020__FL01__AP22,T.0020,FL01,AP22,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 2,29.79,kWh,,
05/06/2026,2026-W23,97,T.0020__FL03__SCB_23,T.0020,FL03,SCB 23,ท.0020 ชั้นที่ 3,96522.10,kWh,,
05/06/2026,2026-W23,98,T.0020__FL01__LP23,T.0020,FL01,LP23,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบแสงสว่าง 3,,kWh,,
05/06/2026,2026-W23,99,T.0020__FL01__PP23,T.0020,FL01,PP23,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องใช้ไฟฟ้า 3,35.68,kWh,,
05/06/2026,2026-W23,100,T.0020__FL01__AP23,T.0020,FL01,AP23,ท.0020 อาคาร ศูนย์รับรองสมรรถนะฯ ระบบเครื่องปรับอากาศ 3,46.97,kWh,,
05/06/2026,2026-W23,101,T.0020__FL03__PPAC_3,T.0020,FL03,PPAC 3,ท.0020 แอร์รวม,,kWh,,
